,Id,SalePrice
1071,2532,225590.96541686947
1072,2533,192491.27448329184
1073,2534,239703.6860235007
1074,2535,268917.9684226377
1075,2536,236565.85505861178
1076,2537,279931.19293571776
1077,2538,202934.82339128398
1078,2539,195610.5694972652
1079,2540,195359.088816185
1080,2541,195076.0168192648
1081,2542,152856.24561197512
1082,2543,150454.38693055644
1083,2544,102122.5792758465
1084,2545,161494.0488047675
1085,2546,113977.91996881383
1086,2547,153415.22335406923
1087,2548,146058.3787942581
1088,2549,177335.56593145736
1089,2550,314689.9308913298
1090,2551,146301.1580510245
1091,2552,117395.18536540741
1092,2553,72917.84070669471
1093,2554,97921.80790101645
1094,2555,131062.34890235504
1095,2556,90559.08896643964
1096,2557,104898.64325198208
1097,2558,119778.2029498821
1098,2559,139792.6148259984
1099,2560,191451.79813674706
1100,2561,168371.600962617
1101,2562,190370.41748520723
1102,2563,151825.66697499124
1103,2564,218907.87015620666
1104,2565,179840.0217476825
1105,2566,166260.92808667716
1106,2567,145797.52652479112
1107,2568,202402.4933684425
1108,2569,258493.24383840885
1109,2570,98822.16089801452
1110,2571,190565.83566963708
1111,2572,161836.98612040738
1112,2573,236940.78363021492
1113,2574,242096.44785901764
1114,2575,129264.5153370036
1115,2576,115689.13067407052
1116,2577,150125.50571571648
1117,2578,81728.5703101368
1118,2579,17146.021115897427
1119,2580,111845.9504943342
1120,2581,132299.97245637354
1121,2582,117873.92679712731
1122,2583,297125.05122892675
1123,2584,220804.50896362987
1124,2585,186258.5223652033
1125,2586,230067.0973177054
1126,2587,221647.9998947212
1127,2588,117836.56819829546
1128,2589,165982.37317510703
1129,2590,200833.7006354786
1130,2591,179238.18607519037
1131,2592,212840.88951399692
1132,2593,239047.64268166805
1133,2594,193001.75779931626
1134,2595,190360.0033309193
1135,2596,296319.7853603144
1136,2597,173814.78173222576
1137,2598,298027.3927197741
1138,2599,310358.65488346736
1139,2600,112738.78777117067
1140,2601,110980.68742678383
1141,2602,66038.93303765617
1142,2603,79701.59719303831
1143,2604,87344.97470378167
1144,2605,75760.87887233455
1145,2606,144266.3248312173
1146,2607,225474.46047321375
1147,2608,182415.18308607378
1148,2609,164099.7543730411
1149,2610,106078.16823305991
1150,2611,126691.1576130892
1151,2612,182386.13563289802
1152,2613,122885.03865064826
1153,2614,116783.41395659692
1154,2615,169335.78624625833
1155,2616,165930.47367854815
1156,2617,188090.4109080984
1157,2618,215106.31724643742
1158,2619,210087.4932681301
1159,2620,187227.56598374972
1160,2621,181975.61266561807
1161,2622,182449.461357565
1162,2623,232928.31096641446
1163,2624,293395.4089300192
1164,2625,316600.0890645402
1165,2626,171605.020237125
1166,2627,216060.94019598712
1167,2628,436151.69249998336
1168,2629,454731.6362131508
1169,2630,376837.3092721953
1170,2631,415465.46794470714
1171,2632,394275.1417629019
1172,2633,334831.9432911934
1173,2634,407151.6908147278
1174,2635,160547.84647294885
1175,2636,186927.08871063896
1176,2637,203878.38078949836
1177,2638,294709.468613752
1178,2639,198099.72861647865
1179,2640,163528.41279974332
1180,2641,75722.59854465857
1181,2642,185945.52136626668
1182,2643,119421.14980874248
1183,2644,126805.23985991724
1184,2645,107032.13582989121
1185,2646,92059.19977187374
1186,2647,103029.61618578725
1187,2648,140784.74253458242
1188,2649,146725.2769443767
1189,2650,127573.49110244664
1190,2651,126540.13872848773
1191,2652,368169.8378679062
1192,2653,279658.7886356503
1193,2654,279137.05296196573
1194,2655,370294.61400934285
1195,2656,344697.4287475273
1196,2657,357341.3658435795
1197,2658,307517.9998586775
1198,2659,345658.857978021
1199,2660,365705.7724114413
1200,2661,369615.63262618915
1201,2662,359006.6741425765
1202,2663,338770.93263417284
1203,2664,271029.81782454916
1204,2665,321424.0756076077
1205,2666,293908.12488415197
1206,2667,191284.0618515297
1207,2668,195573.12368151668
1208,2669,191279.07894441986
1209,2670,275776.03954038303
1210,2671,205473.4645321077
1211,2672,200174.0083296309
1212,2673,190028.34612678955
1213,2674,201252.06161847975
1214,2675,186368.5848992249
1215,2676,194372.3080716262
1216,2677,199319.50830391844
1217,2678,249780.60295628652
1218,2679,336923.99759623414
1219,2680,318952.3839752011
1220,2681,350306.99709968007
1221,2682,345433.1997107517
1222,2683,388083.95932427107
1223,2684,335993.73624937417
1224,2685,313356.2600635193
1225,2686,276155.88190165645
1226,2687,318620.86531945714
1227,2688,237980.4493719125
1228,2689,225710.8258198931
1229,2690,368532.4258722696
1230,2691,188194.77296556864
1231,2692,124139.41226872012
1232,2693,207015.0047908281
1233,2694,144467.50046038226
1234,2695,190408.03243227987
1235,2696,183775.66346128454
1236,2697,175384.7026059571
1237,2698,203051.51279391852
1238,2699,161012.89410666397
1239,2700,135742.18948925321
1240,2701,151842.43201831038
1241,2702,107742.97771741236
1242,2703,152440.18335553302
1243,2704,131660.888407203
1244,2705,108178.936088087
1245,2706,96231.51997125975
1246,2707,115187.61402912483
1247,2708,141804.29914326093
1248,2709,102398.71484813819
1249,2710,133931.3590999759
1250,2711,219935.51321346906
1251,2712,350390.8666474456
1252,2713,165501.56501938714
1253,2714,143877.35260416812
1254,2715,157778.36623232212
1255,2716,160713.1836056384
1256,2717,206759.71466055122
1257,2718,219087.59669114387
1258,2719,157098.1155968189
1259,2720,188709.43862698294
1260,2721,131635.93771599903
1261,2722,134912.88609745045
1262,2723,153843.41574366362
1263,2724,133244.8099583848
1264,2725,129074.87210316739
1265,2726,144049.72086763207
1266,2727,182711.64714632
1267,2728,196831.51072209424
1268,2729,143896.50783088643
1269,2730,143654.75159667138
1270,2731,135049.99698464898
1271,2732,125481.9977227144
1272,2733,167479.76744719176
1273,2734,128833.15231772602
1274,2735,134790.97779635416
1275,2736,134074.448056359
1276,2737,117683.099569327
1277,2738,128013.18560872844
1278,2739,181576.79964980818
1279,2740,137036.92260527375
1280,2741,137492.40896186038
1281,2742,154603.88641467362
1282,2743,150132.24275882205
1283,2744,164315.37242104945
1284,2745,145575.15506770456
1285,2746,136372.10801877093
1286,2747,166326.13088658213
1287,2748,115995.57587972253
1288,2749,120474.06640148711
1289,2750,131120.7851166132
1290,2751,139533.15036766452
1291,2752,201542.31845439004
1292,2753,145457.56123675735
1293,2754,204287.08422999305
1294,2755,137064.95821332154
1295,2756,66383.94101065006
1296,2757,55607.32533430039
1297,2758,75726.18527933788
1298,2759,158718.6157769773
1299,2760,109016.53432860557
1300,2761,145928.27863375793
1301,2762,144436.70734317665
1302,2763,202958.3993756252
1303,2764,179575.6199896897
1304,2765,297479.68150570686
1305,2766,100813.1694973936
1306,2767,80305.20788674371
1307,2768,113093.45893391875
1308,2769,118046.69668996202
1309,2770,156853.75635282838
1310,2771,92652.03225196393
1311,2772,99744.29660583493
1312,2773,151916.96510151844
1313,2774,126903.74338871843
1314,2775,117668.3882823439
1315,2776,140235.5400878273
1316,2777,161708.21386645836
1317,2778,117698.36832858654
1318,2779,105518.64771178186
1319,2780,107350.47510507952
1320,2781,98039.9431750662
1321,2782,73129.87824676358
1322,2783,70499.3966800248
1323,2784,112880.55776711837
1324,2785,128073.44624721978
1325,2786,56107.14145862471
1326,2787,136968.39167613623
1327,2788,48656.56715622767
1328,2789,182491.8410190103
1329,2790,92024.06135005668
1330,2791,94094.74339236628
1331,2792,72763.99718619596
1332,2793,185985.80831671524
1333,2794,106607.71464482797
1334,2795,121547.4190201915
1335,2796,114890.59676976028
1336,2797,181382.21036227574
1337,2798,117884.52112871756
1338,2799,109067.69622282141
1339,2800,67395.79283946761
1340,2801,141206.45528688526
1341,2802,126762.93653857574
1342,2803,160349.93216326289
1343,2804,144492.71638571878
1344,2805,113409.49586856826
1345,2806,86334.05268895664
1346,2807,161397.3414207661
1347,2808,143975.563977666
1348,2809,122051.13394958447
1349,2810,134934.15010421898
1350,2811,159086.12865168913
1351,2812,200745.34693023763
1352,2813,154531.77374156282
1353,2814,159313.70663971905
1354,2815,103624.19411976932
1355,2816,220021.28552805464
1356,2817,151011.97991344167
1357,2818,119040.11589889448
1358,2819,149053.70124641995
1359,2820,148083.70125862685
1360,2821,113913.12504835184
1361,2822,212668.0011675328
1362,2823,237465.78025606618
1363,2824,179864.8156632128
1364,2825,189010.9034193559
1365,2826,116382.1443269298
1366,2827,147772.30117181892
1367,2828,203218.82643233903
1368,2829,167918.7610548167
1369,2830,263514.7524236318
1370,2831,184991.2798615756
1371,2832,266171.949453445
1372,2833,301911.3134111168
1373,2834,245464.4833056508
1374,2835,232303.81874683936
1375,2836,186160.93394235036
1376,2837,194474.17073026366
1377,2838,147840.7442749067
1378,2839,173823.76954625355
1379,2840,217293.41420991186
1380,2841,200354.56375368588
1381,2842,232282.22607805836
1382,2843,136841.15715833014
1383,2844,194736.55103595788
1384,2845,108331.74063207213
1385,2846,199030.16834041217
1386,2847,223022.25379119656
1387,2848,222960.75012219886
1388,2849,208420.77191032618
1389,2850,259385.62281031837
1390,2851,213873.99395142932
1391,2852,237600.1561172387
1392,2853,232455.0204004834
1393,2854,126244.450685599
1394,2855,215187.40291897574
1395,2856,209521.46212155456
1396,2857,183263.01929304376
1397,2858,228189.2446578772
1398,2859,111739.30192633794
1399,2860,136996.11388546714
1400,2861,130484.21251507918
1401,2862,201923.47087726893
1402,2863,120221.57495113554
1403,2864,277651.72133361996
1404,2865,166514.6226086241
1405,2866,125860.1073195973
1406,2867,81207.34715501059
1407,2868,140057.3749601544
1408,2869,88890.43793871193
1409,2870,143007.94724938978
1410,2871,81915.300787585
1411,2872,34936.24475492205
1412,2873,95816.41774813473
1413,2874,151772.74500378896
1414,2875,111714.60762409079
1415,2876,161844.090576874
1416,2877,118859.04652218429
1417,2878,174545.95329969143
1418,2879,156078.71261314178
1419,2880,89806.09304339839
1420,2881,155848.6923840744
1421,2882,187038.19214974073
1422,2883,223546.3938715124
1423,2884,246085.35544761657
1424,2885,213531.7147749651
1425,2886,230284.4866054558
1426,2887,105217.43278673328
1427,2888,138726.78038877522
1428,2889,34999.706101502234
1429,2890,69108.00609157613
1430,2891,137657.6276047208
1431,2892,32028.971386758785
1432,2893,88483.39982103428
1433,2894,54842.82606891064
1434,2895,309391.10993884236
1435,2896,274857.99598869274
1436,2897,211057.04073639103
1437,2898,154309.80093794686
1438,2899,203820.56739167692
1439,2900,175263.32736120038
1440,2901,216755.70857333968
1441,2902,191306.8130589913
1442,2903,316895.6879315815
1443,2904,339509.635114445
1444,2905,128285.31892145314
1445,2906,218482.69059756031
1446,2907,124657.19456312578
1447,2908,125406.83899498582
1448,2909,147722.3665380884
1449,2910,58259.34806968759
1450,2911,82230.3155854078
1451,2912,148425.20185646546
1452,2913,74007.93704236059
1453,2914,58249.340361576
1454,2915,69126.12695185393
1455,2916,93142.75397511193
1456,2917,176691.13131776225
1457,2918,98687.49505939659
1458,2919,219682.71085807763
